comment_id,index,sentiment_confidence,sentiment_margin,sentiment_entropy,respect_confidence,respect_margin,respect_entropy,insult_confidence,insult_margin,insult_entropy,humiliate_confidence,humiliate_margin,humiliate_entropy,status_confidence,status_margin,status_entropy,dehumanize_confidence,dehumanize_margin,dehumanize_entropy,violence_confidence,violence_margin,violence_entropy,genocide_confidence,genocide_margin,genocide_entropy,attack_defend_confidence,attack_defend_margin,attack_defend_entropy,hatespeech_confidence,hatespeech_margin,hatespeech_entropy
26093,3864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14679,3865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43588,3866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20380,3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15498,3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46986,3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9493,3870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46966,3871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22070,3872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,3873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19028,3874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6493,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28528,3876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48175,3877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060,3878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9692,3879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41552,3880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45683,3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,3882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,3883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44829,3884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33063,3885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18548,3886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28190,3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,3888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41623,3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31226,3890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,3891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12471,3892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16707,3893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22935,3894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38688,3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22906,3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26059,3897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19966,3898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11865,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23876,3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16054,3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41677,3903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27966,3905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577,3906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47189,3907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10553,3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,3910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43019,3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45192,3912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21881,3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42465,3914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11480,3915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41333,3916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45000,3917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40632,3918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19853,3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21874,3920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30793,3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5537,3922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34615,3923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21864,3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38239,3925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17804,3926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10752,3927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49856,3928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40471,3929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49369,3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32314,3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13527,3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34367,3933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21418,3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43541,3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49325,3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27001,3937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27729,3938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41355,3939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40344,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32764,3941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21959,3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,3943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14547,3944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,3945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12085,3946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28144,3947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35932,3948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36568,3949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23874,3950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21936,3951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,3952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43177,3953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5798,3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43146,3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19319,3956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7585,3957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44926,3958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43522,3959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39307,3960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27067,3961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17279,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,3963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22459,3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33110,3965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37228,3966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36291,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8691,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28311,3969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,3970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,3971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32112,3972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30135,3973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37145,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45975,3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45431,3976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43018,3977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011,3978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,3979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21488,3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40620,3981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27400,3983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35364,3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,3986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35746,3987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5919,3988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20853,3989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39431,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17997,3991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31845,3992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16891,3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30443,3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35747,3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,3996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15851,3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41631,3998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13778,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21502,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42155,4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29292,4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47299,4003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26979,4004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14172,4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37904,4006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11817,4007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9285,4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45164,4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27547,4010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,4011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14511,4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24663,4014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395,4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44353,4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17609,4017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014,4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42289,4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,4020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44840,4021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608,4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28094,4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43691,4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42068,4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24000,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41079,4027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30505,4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46743,4029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26008,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47078,4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43001,4032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19967,4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49024,4034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26423,4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10968,4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44785,4037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30779,4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45567,4039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7691,4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27784,4041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43986,4042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45809,4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46502,4044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10330,4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,4046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47046,4047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44610,4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10195,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48110,4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823,4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36607,4052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11307,4053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26861,4054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6952,4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9782,4056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34803,4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11942,4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13479,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24519,4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9505,4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33845,4062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,4063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693,4064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41919,4065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10323,4066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30886,4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47923,4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30863,4069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25997,4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11207,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42122,4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47150,4073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15791,4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33471,4075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49632,4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45211,4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39607,4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31748,4079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11232,4080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32082,4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18137,4082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30863,4084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48524,4085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39500,4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9994,4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36480,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29047,4089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23296,4090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30084,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25291,4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37241,4093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16397,4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41416,4095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270,4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11232,4097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47786,4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42689,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7903,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39143,4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38138,4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39790,4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5840,4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38237,4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18480,4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47786,4107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10622,4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33328,4109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40862,4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44719,4112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33547,4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42085,4114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22789,4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44572,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23375,4117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39241,4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10190,4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45175,4120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18048,4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22833,4122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,4123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37761,4124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25128,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49274,4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,4127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40531,4128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,4129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44719,4130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29527,4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47255,4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22372,4133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22807,4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37967,4135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30170,4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7372,4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33905,4138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49313,4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7144,4140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15270,4141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20854,4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47164,4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21321,4144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15356,4145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11863,4146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42402,4149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40862,4150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13988,4151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37785,4152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16739,4153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11118,4154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,4155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26601,4156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9959,4157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18254,4158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,4159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37939,4160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50046,4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18222,4163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25883,4164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17256,4165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39913,4166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36489,4167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36287,4168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46381,4169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48935,4170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47794,4171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16988,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49995,4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14257,4174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35071,4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43090,4177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41277,4178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48357,4179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108,4180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34963,4181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6464,4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37954,4183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34703,4184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649,4185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32143,4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13046,4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22328,4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14077,4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37743,4190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40203,4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588,4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48015,4193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,4194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24567,4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38303,4196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43266,4197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27743,4198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7903,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47178,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26567,4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44565,4202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6084,4203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24363,4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45239,4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20465,4206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,4207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22201,4208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27843,4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11789,4210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30950,4211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32672,4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16101,4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30730,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14080,4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43457,4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,4217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14848,4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11956,4219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27069,4220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38666,4221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,4222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49533,4223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34994,4224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32565,4225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,4226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27420,4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40551,4228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,4229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,4230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15165,4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24586,4232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45067,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27768,4234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101,4235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37963,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33794,4237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34504,4239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7280,4240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19372,4241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49463,4242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20538,4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29168,4244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25875,4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
